movieId,title,genres,imdbId,tmdbId,cast,director,tags,content,poster_file,rating_mean,rating_count,bayes
171897,They Killed Sister Dorothy (2008),Documentary,1183701,60080.0,Martin Sheen,Daniel Junge,,they killed sister dorothy 2008 documentary  martin sheen daniel junge,,3.535806655883789,0,3.535806655883789
171899,100 Women (2002),Comedy Romance,265010,20648.0,Chad Donella|Jennifer Morrison|Erinn Bartlett|Steve Monroe|Chene Lawson|Juleah Weikel,Michael Davis,college independent film love,100 women 2002 comedy romance college independent film love chad donella jennifer morrison erinn bartlett steve monroe chene lawson juleah weikel michael davis,,3.535806655883789,0,3.535806655883789
171901,Florida Man (2015),Documentary,4427840,323925.0,,Sean Dunne,florida short,florida man 2015 documentary florida short  sean dunne,,3.535806655883789,0,3.535806655883789
171903,Love and Lies (1980),Children Romance,153489,64765.0,Tatyana Aksyuta|Nikita Mikhajlovsky|Yelena Solovey|Irina Miroshnichenko|Lidiya Fedoseyeva-Shukshina|Albert Filozov,Ilya Frez,,love and lies 1980 children romance  tatyana aksyuta nikita mikhajlovsky yelena solovey irina miroshnichenko lidiya fedoseyeva shukshina albert filozov ilya frez,,3.535806655883789,0,3.535806655883789
171905,Much Ado About Nothing (2016),Drama,4650738,371465.0,Agustín Silva|Li Fridman|Paulina García|Luis Gnecco|Alejandro Goic|Daniel Muñoz,Alejandro Fernández Almendras,based on true story not shakespeare,much ado about nothing 2016 drama based on true story not shakespeare agust n silva li fridman paulina garc a luis gnecco alejandro goic daniel mu oz alejandro fern ndez almendras,,3.535806655883789,0,3.535806655883789
171907,The Shadow Effect (2017),Action Thriller,5044656,383538.0,Jonathan Rhys Meyers|Cam Gigandet|Michael Biehn|Brit Shaw|Michael Aaron Milligan|Sean Freeland,Amariah Olson|Obin Olson,amnesia assassination atlanta blackout clones,the shadow effect 2017 action thriller amnesia assassination atlanta blackout clones jonathan rhys meyers cam gigandet michael biehn brit shaw michael aaron milligan sean freeland amariah olson obin olson,,3.535806655883789,0,3.535806655883789
171909,"Eadweard Muybridge, Zoopraxographer (1974)",Documentary,71454,123092.0,Dean Stockwell|Eadweard Muybridge,Thom Andersen|Fay Andersen,biography photography technology,eadweard muybridge zoopraxographer 1974 documentary biography photography technology dean stockwell eadweard muybridge thom andersen fay andersen,,3.535806655883789,0,3.535806655883789
171911,Commando 2: The Black Money Trail (2017),Action,5954088,444713.0,Vidyut Jamwal|Adah Sharma|Freddy Daruwala|Suhail Nayyar|Thakur Anoop Singh|Shefali Shah,Deven Bhojani,money laundering special agent,commando 2 the black money trail 2017 action money laundering special agent vidyut jamwal adah sharma freddy daruwala suhail nayyar thakur anoop singh shefali shah deven bhojani,,3.535806655883789,0,3.535806655883789
171913,The Last Tycoon (2012),Drama,2458314,156643.0,Chow Yun-fat|Sammo Hung|Gao Hu|Yuan Quan|Yuan Li|Francis Ng,Wong Jing,china crime gangster history mafia,the last tycoon 2012 drama china crime gangster history mafia chow yun fat sammo hung gao hu yuan quan yuan li francis ng wong jing,,3.535806655883789,0,3.535806655883789
171915,Dark Streets (2008),Drama,772165,19392.0,Gabriel Mann|Bijou Phillips|Izabella Miko|Elias Koteas|Jarreth J. Merz|Michael Fairman,Rachel Samuels,based on play or musical independent film,dark streets 2008 drama based on play or musical independent film gabriel mann bijou phillips izabella miko elias koteas jarreth j merz michael fairman rachel samuels,tt0772165.jpg,3.535806655883789,0,3.535806655883789
171917,Mystère à la Tour Eiffel (2015),Drama Mystery Thriller,4471456,430423.0,Marie Denarnaud|Aïssa Maïga|Grégori Derangère|Bruno Debrandt|Quentin Baillot|Grégoire Bonnet,Léa Fazer,lgbt mystery romance,myst re la tour eiffel 2015 drama mystery thriller lgbt mystery romance marie denarnaud a ssa ma ga gr gori derang re bruno debrandt quentin baillot gr goire bonnet l a fazer,,3.535806655883789,0,3.535806655883789
171919,The Answer (2015),Action Sci-Fi Thriller,2484224,330628.0,Austin Hébert|Alexis Carra|David S. Lee|Adam Shapiro|Mark Deklin|Denisha Saunders,Iqbal Ahmed,alien introvert library murder mystery,the answer 2015 action sci fi thriller alien introvert library murder mystery austin h bert alexis carra david s lee adam shapiro mark deklin denisha saunders iqbal ahmed,,3.535806655883789,0,3.535806655883789
171921,Battlefield Death Tales (2012),Horror War,2218924,210734.0,David Wayman|Paul Kelleher|Tina Barnes,James Eaves|Pat Higgins,nazi zombie,battlefield death tales 2012 horror war nazi zombie david wayman paul kelleher tina barnes james eaves pat higgins,,3.535806655883789,0,3.535806655883789
171923,Design of Death (2012),Drama Mystery,2290645,114464.0,Huang Bo|Simon Yam|Alec Su|Nan Yu|Liang Jing|Ma Jing-Wu,Guan Hu,conspiracy,design of death 2012 drama mystery conspiracy huang bo simon yam alec su nan yu liang jing ma jing wu guan hu,,3.535806655883789,0,3.535806655883789
171925,Hounds of Love (2017),Crime,3896738,408439.0,Emma Booth|Ashleigh Cummings|Stephen Curry|Susie Porter|Harrison Gilbertson|Damian de Montemas,Ben Young,abduction rape kidnapping serial killer australia,hounds of love 2017 crime abduction rape kidnapping serial killer australia emma booth ashleigh cummings stephen curry susie porter harrison gilbertson damian de montemas ben young,,3.535806655883789,0,3.535806655883789
171927,Nick Cave and The Bad Seeds: God Is in the House (2001),,400687,77270.0,Nick Cave|Blixa Bargeld,Fabien Raymond,,nick cave and the bad seeds god is in the house 2001   nick cave blixa bargeld fabien raymond,,3.535806655883789,0,3.535806655883789
171933,Shark Killer (2015),Action,4025594,332280.0,Derek Theler|Erica Cerra|Paul du Toit|Arnold Vosloo|Neels Van Jaarsveld|Rory Acton Burnell,,,shark killer 2015 action  derek theler erica cerra paul du toit arnold vosloo neels van jaarsveld rory acton burnell ,,3.535806655883789,0,3.535806655883789
171935,Teli and Toli (2016),Comedy Romance,6001712,419428.0,Nutsa Habulava|Rinal Mukhametov|Kakhi Kavsadze|Vladislav Demin,Aleksandr Amirov,,teli and toli 2016 comedy romance  nutsa habulava rinal mukhametov kakhi kavsadze vladislav demin aleksandr amirov,,3.535806655883789,0,3.535806655883789
171937,Monster High: Electrified (2017),Animation Children,6536944,447113.0,Katy Townsend|Debi Derryberry|Cassandra Morris|Michael Sorich|Cristina Milizia|Jonquil Goode,Avgousta Zourelidi,monster high,monster high electrified 2017 animation children monster high katy townsend debi derryberry cassandra morris michael sorich cristina milizia jonquil goode avgousta zourelidi,,3.535806655883789,0,3.535806655883789
171939,"Monster High: Boo York, Boo York (2015)",Animation Children,4779496,360404.0,Cam Clarke|Erin Fitzgerald|Jonquil Goode|Todd Haberkorn|Wendee Lee|Salli Saffioti,William Lau,animation high school kids monster high,monster high boo york boo york 2015 animation children animation high school kids monster high cam clarke erin fitzgerald jonquil goode todd haberkorn wendee lee salli saffioti william lau,,3.535806655883789,0,3.535806655883789
171941,Monster High: 13 Wishes (2013),Animation Children Fantasy,3159812,212470.0,Cam Clarke|Erin Fitzgerald|Missi Hale|Cindy Robinson|Marcus Griffin|Julie Maddalena,Steve Sacks,,monster high 13 wishes 2013 animation children fantasy  cam clarke erin fitzgerald missi hale cindy robinson marcus griffin julie maddalena steve sacks,,3.535806655883789,0,3.535806655883789
171943,Monster High: Welcome to Monster High (2016),Animation Children,5898034,413736.0,Hippo Cabal|Cam Clarke|Sara Cravens|Debi Derryberry|Ben Diskin|Travis Dresden,Stephen Donnelly|Olly Reid,woman director,monster high welcome to monster high 2016 animation children woman director hippo cabal cam clarke sara cravens debi derryberry ben diskin travis dresden stephen donnelly olly reid,,3.535806655883789,0,3.535806655883789
171945,Monster High: Haunted (2015),Animation Children Fantasy,4137924,324963.0,Haviland Stillwell|Karen Strassman|Cameron Clarke|Todd Haberkorn|Laura Bailey,Dan Fraga|William Lau,ghost school,monster high haunted 2015 animation children fantasy ghost school haviland stillwell karen strassman cameron clarke todd haberkorn laura bailey dan fraga william lau,,3.535806655883789,0,3.535806655883789
171947,Monster High: Fright On! (2011),Animation Children Fantasy,3791266,227257.0,Ogie Banks|Cam Clarke|Debi Derryberry|Erin Fitzgerald|Cindy Robinson|Gigi Sarroino,Alfred Gimeno|Victor Dal Chele,,monster high fright on 2011 animation children fantasy  ogie banks cam clarke debi derryberry erin fitzgerald cindy robinson gigi sarroino alfred gimeno victor dal chele,,3.535806655883789,0,3.535806655883789
171949,Monster High: Freaky Fusion (2014),Animation,3824344,290727.0,Haviland Stillwell|Laura Bailey|Paula Rhodes|Kate Higgins,William Lau|Sylvain Blais,,monster high freaky fusion 2014 animation  haviland stillwell laura bailey paula rhodes kate higgins william lau sylvain blais,,3.535806655883789,0,3.535806655883789
171951,Monster High: Friday Night Frights (2013),Animation Children,2650548,166747.0,Laura Bailey|Ogie Banks|Cam Clarke|Debi Derryberry|Andrew Duncan,Garrett Sander,,monster high friday night frights 2013 animation children  laura bailey ogie banks cam clarke debi derryberry andrew duncan garrett sander,,3.535806655883789,0,3.535806655883789
171953,"Monster High: Frights, Camera, Action! (2014)",Animation Children Fantasy,3565904,260234.0,Yeni Alvarez|Cameron Clarke|Erin Fitzgerald|Laura Bailey|Kate Higgins|Salli Saffioti,William Lau|Sylvain Blais,,monster high frights camera action 2014 animation children fantasy  yeni alvarez cameron clarke erin fitzgerald laura bailey kate higgins salli saffioti william lau sylvain blais,,3.535806655883789,0,3.535806655883789
171955,Monster High: Escape from Skull Shores (2012),Animation Children Fantasy,2395337,167666.0,Laura Bailey|Ogie Banks|Debi Derryberry,Steve Ball,,monster high escape from skull shores 2012 animation children fantasy  laura bailey ogie banks debi derryberry steve ball,,3.535806655883789,0,3.535806655883789
171957,Monster High: Why Do Ghouls Fall in Love? (2011),Animation Fantasy,2168938,167313.0,,Steve Sacks|Dustin Mckenzie,,monster high why do ghouls fall in love 2011 animation fantasy   steve sacks dustin mckenzie,,3.535806655883789,0,3.535806655883789
171959,Monster High: Ghouls Rule (2012),Animation Children,2446108,134632.0,Erin Fitzgerald|Steve Staley|Debi Derryberry|Hank Banks|Evan Smith|Mark Mercado,Mike Fetterly|Steve Sacks,,monster high ghouls rule 2012 animation children  erin fitzgerald steve staley debi derryberry hank banks evan smith mark mercado mike fetterly steve sacks,,3.535806655883789,0,3.535806655883789
171961,For a Few Bullets (2016),Action Adventure Comedy Mystery Romance,5882704,406099.0,Zhang Jingchu|Lin Gengxin|Liu Xiaoqing,Pan An-Zi,,for a few bullets 2016 action adventure comedy mystery romance  zhang jingchu lin gengxin liu xiaoqing pan an zi,,3.535806655883789,0,3.535806655883789
171963,Bleeding Hearts (2013),Horror,2622294,310933.0,Robert Loggia|Charles Durning|Tony Todd|Dustin Diamond|Wilson Jermaine Heredia|Rachael Robbins,Dylan Bank,,bleeding hearts 2013 horror  robert loggia charles durning tony todd dustin diamond wilson jermaine heredia rachael robbins dylan bank,,3.535806655883789,0,3.535806655883789
171965,In the Forests of Siberia (2016),Adventure Drama,4643432,395452.0,Raphaël Personnaz|Evgeniy Sidikhin,Safy Nebbou,human nature nature siberia solitude survival,in the forests of siberia 2016 adventure drama human nature nature siberia solitude survival rapha l personnaz evgeniy sidikhin safy nebbou,,3.535806655883789,0,3.535806655883789
171967,LoveDeath (2006),Action Thriller,499518,44055.0,Shinji Takeda|Anouk Nora|Kohei Otomo|Kanako Fukaura|Masakatsu Funaki|Hiroyuki Ikeuchi,Ryûhei Kitamura,,lovedeath 2006 action thriller  shinji takeda anouk nora kohei otomo kanako fukaura masakatsu funaki hiroyuki ikeuchi ry hei kitamura,,3.535806655883789,0,3.535806655883789
171969,Sars Wars: Bangkok Zombie Crisis (2004),Action Comedy Fantasy Horror,470402,50108.0,Phintusuda Tunphairao|Suthep Po-ngam|Supakorn Kitsuwon|Lena Christensen|Andrew Biggs|Naowarat Yuktanan,Taweewat Wantha,zombie,sars wars bangkok zombie crisis 2004 action comedy fantasy horror zombie phintusuda tunphairao suthep po ngam supakorn kitsuwon lena christensen andrew biggs naowarat yuktanan taweewat wantha,,3.535806655883789,0,3.535806655883789
171971,"Wax, or the Discovery of Television Among the Bees (1991)",Documentary Sci-Fi,105791,54400.0,David Blair|Father Bessarion|William S. Burroughs|Florence Ormezzano|Meg Savlov|Meg Savlov,David Blair,bee experimental hypertext stock footage,wax or the discovery of television among the bees 1991 documentary sci fi bee experimental hypertext stock footage david blair father bessarion william s burroughs florence ormezzano meg savlov meg savlov david blair,,3.535806655883789,0,3.535806655883789
171973,"In the Meantime, Darling (1944)",Comedy War,36955,118900.0,Jeanne Crain|Frank Latimore|Eugene Pallette|Mary Nash|Stanley Prager|Gale Robbins,Otto Preminger,,in the meantime darling 1944 comedy war  jeanne crain frank latimore eugene pallette mary nash stanley prager gale robbins otto preminger,,3.535806655883789,0,3.535806655883789
171975,Spider-Plant Man (2005),Comedy,460946,22939.0,Rowan Atkinson|Rachel Stevens|Tony Robinson|Jim Broadbent|Mackenzie Crook|Nick Frost,,,spider plant man 2005 comedy  rowan atkinson rachel stevens tony robinson jim broadbent mackenzie crook nick frost ,,3.535806655883789,0,3.535806655883789
171977,Canım Kardeşim (1973),,267351,80841.0,,,,can m karde im 1973    ,,3.535806655883789,0,3.535806655883789
171979,You Were Meant for Me (1948),,40983,218213.0,Jeanne Crain|Dan Dailey|Oscar Levant|Barbara Lawrence|Selena Royle|Bess Flowers,Lloyd Bacon,bandleader musical,you were meant for me 1948  bandleader musical jeanne crain dan dailey oscar levant barbara lawrence selena royle bess flowers lloyd bacon,,3.535806655883789,0,3.535806655883789
171981,Superpowerless (2016),Comedy Drama,1984261,402463.0,,,super power,superpowerless 2016 comedy drama super power  ,,3.535806655883789,0,3.535806655883789
171983,Patti Cake$ (2017),Drama,6288250,426256.0,Danielle Macdonald|Bridget Everett|Siddharth Dhananjay|Mamoudou Athie|Cathy Moriarty|McCaul Lombardi,Geremy Jasper,quest for recognition rap,patti cake 2017 drama quest for recognition rap danielle macdonald bridget everett siddharth dhananjay mamoudou athie cathy moriarty mccaul lombardi geremy jasper,,3.535806655883789,0,3.535806655883789
171985,Ed Gein (2000),Crime Drama Horror Thriller,230169,55888.0,Steve Railsback|Carrie Snodgress|Carol Mansell|Sally Champlin|Steve Blackwood|Nancy Linehan Charles,Chuck Parello,arrest bartender beheading body part bone,ed gein 2000 crime drama horror thriller arrest bartender beheading body part bone steve railsback carrie snodgress carol mansell sally champlin steve blackwood nancy linehan charles chuck parello,,3.535806655883789,0,3.535806655883789
171987,A Letter for Evie (1946),Comedy Romance,37870,227717.0,Marsha Hunt|John Carroll|Hume Cronyn|Spring Byington|Pamela Britton|Norman Lloyd,Jules Dassin,letter pen pal wartime romance,a letter for evie 1946 comedy romance letter pen pal wartime romance marsha hunt john carroll hume cronyn spring byington pamela britton norman lloyd jules dassin,,3.535806655883789,0,3.535806655883789
171989,A Wish Come True (2015),Romance,4146410,317116.0,,,best friends in love birthday wish wishes come true,a wish come true 2015 romance best friends in love birthday wish wishes come true  ,,3.535806655883789,0,3.535806655883789
171991,The Dream of a Ridiculous Man (1992),Animation,475730,119855.0,,Aleksandr Petrov,,the dream of a ridiculous man 1992 animation   aleksandr petrov,,3.535806655883789,0,3.535806655883789
171993,Angels and Ornaments (2014),Children Romance,4160132,299581.0,,,christmas,angels and ornaments 2014 children romance christmas  ,,3.535806655883789,0,3.535806655883789
171995,World Cinema (2007),Comedy,5747464,401150.0,,,,world cinema 2007 comedy   ,,3.535806655883789,0,3.535806655883789
171997,The Last of the Blonde Bombshells (2000),Comedy,220608,40632.0,,,,the last of the blonde bombshells 2000 comedy   ,,3.535806655883789,0,3.535806655883789
171999,A Number (2008),Drama Sci-Fi,1010035,142743.0,,,based on a play cloning dialogue driven nature vs. nurture philosophical,a number 2008 drama sci fi based on a play cloning dialogue driven nature vs nurture philosophical  ,,3.535806655883789,0,3.535806655883789
172001,Dialogues (2014),,3150834,271495.0,Olga Aksyonova|Roman Artemev|Agniya Kuznetsova|Aleksey Maslodudov|Evgeniy Stychkin|Olga Sutulova,Irina Volkova,,dialogues 2014   olga aksyonova roman artemev agniya kuznetsova aleksey maslodudov evgeniy stychkin olga sutulova irina volkova,,3.535806655883789,0,3.535806655883789
172003,Moonlight Tariff (2001),Comedy,264917,11070.0,Gruschenka Stevens|Tim Bergmann|Jasmin Tabatabai|Bettina Zimmermann|Rüdiger Klink|Karina Fallenstein,Ralf Huettner,best friend call eroticism longing man of one's dreams,moonlight tariff 2001 comedy best friend call eroticism longing man of one s dreams gruschenka stevens tim bergmann jasmin tabatabai bettina zimmermann r diger klink karina fallenstein ralf huettner,,3.535806655883789,0,3.535806655883789
172005,Urok literatury (1968),Comedy Drama,63752,409903.0,Evgeniy Steblov|Leonid Kuravlyov|Inna Makarova|Vakentina Malyavina|Evgeni Leonov|Nina Agapova,Aleksei Korenev,russian,urok literatury 1968 comedy drama russian evgeniy steblov leonid kuravlyov inna makarova vakentina malyavina evgeni leonov nina agapova aleksei korenev,,3.535806655883789,0,3.535806655883789
172007,23 Blast (2014),Drama,2304459,295588.0,Mark Hapka|Bram Hoover|Stephen Lang|Max Adler|Alexa PenaVega|Dylan Baker,Dylan Baker,family sport,23 blast 2014 drama family sport mark hapka bram hoover stephen lang max adler alexa penavega dylan baker dylan baker,tt2304459.jpg,3.535806655883789,0,3.535806655883789
172009,Loveless (2017),Drama,6304162,429174.0,Maryana Spivak|Aleksey Rozin|Matvey Novikov|Marina Vasilyeva|Andris Keiss,Andrey Zvyagintsev,disturbing russia antonioni-esque bleak complex characters,loveless 2017 drama disturbing russia antonioni esque bleak complex characters maryana spivak aleksey rozin matvey novikov marina vasilyeva andris keiss andrey zvyagintsev,,3.535806655883789,0,3.535806655883789
172011,Dig Two Graves (2014),Fantasy Mystery Thriller,2633076,326420.0,Ted Levine|Samantha Isler|Danny Goldring|Troy Ruptash|Rachael Drummond|Bradley Grant Smith,Hunter Adams,,dig two graves 2014 fantasy mystery thriller  ted levine samantha isler danny goldring troy ruptash rachael drummond bradley grant smith hunter adams,,3.535806655883789,0,3.535806655883789
172013,Stefan Zweig: Farewell to Europe (2016),Drama,3397160,391663.0,Josef Hader|Barbara Sukowa|Aenne Schwarz|Matthias Brandt|Charly Hübner|André Szymanski,Maria Schrader,biography literature third reich woman director writer,stefan zweig farewell to europe 2016 drama biography literature third reich woman director writer josef hader barbara sukowa aenne schwarz matthias brandt charly h bner andr szymanski maria schrader,,3.535806655883789,0,3.535806655883789
172015,Metamorphosis (2003),Drama Fantasy,328279,360998.0,,,kafka metamorphosis,metamorphosis 2003 drama fantasy kafka metamorphosis  ,,3.535806655883789,0,3.535806655883789
172017,Hatred (2016),Drama War,6068960,406449.0,Michalina Łabacz|Arkadiusz Jakubik|Wasyl Wasylik|Adrian Zaremba|Lech Dyblik|Jacek Braciak,Wojciech Smarzowski,war war crimes genocide nationalism upa,hatred 2016 drama war war war crimes genocide nationalism upa michalina abacz arkadiusz jakubik wasyl wasylik adrian zaremba lech dyblik jacek braciak wojciech smarzowski,,3.535806655883789,0,3.535806655883789
172019,Mommies (2012),Comedy Drama,2258465,99247.0,Sergei Bezrukov|Dmitriy Dyuzhev|Михаил Пореченков|Egor Beroev|Sergei Badyuk|Elena Korikova,Dmitriy Dyuzhev|Evgeniy Abyzov,,mommies 2012 comedy drama  sergei bezrukov dmitriy dyuzhev egor beroev sergei badyuk elena korikova dmitriy dyuzhev evgeniy abyzov,,3.535806655883789,0,3.535806655883789
172021,Vampire (2011),Drama Horror Thriller,1624996,116248.0,Kevin Zegers|Keisha Castle-Hughes|Amanda Plummer|Trevor Morgan|Kristin Kreuk|Adelaide Clemens,Shunji Iwai,suicide teacher vampire,vampire 2011 drama horror thriller suicide teacher vampire kevin zegers keisha castle hughes amanda plummer trevor morgan kristin kreuk adelaide clemens shunji iwai,,3.535806655883789,0,3.535806655883789
172023,Height (1957),Comedy Drama Romance,51175,142797.0,Nikolai Rybnikov|Inna Makarova|Gennadi Karnovich-Valua|Marina Strizhenova|Vasili Makarov|Boris Sitko,Aleksandr Zarkhi,actors classical silly ussr,height 1957 comedy drama romance actors classical silly ussr nikolai rybnikov inna makarova gennadi karnovich valua marina strizhenova vasili makarov boris sitko aleksandr zarkhi,,3.535806655883789,0,3.535806655883789
172025,Desirable (1934),Drama Romance,25046,157898.0,Jean Muir|George Brent|Verree Teasdale|John Halliday|Charles Starrett|Russell Hopton,Archie Mayo,luxury apartment older man younger woman relationship,desirable 1934 drama romance luxury apartment older man younger woman relationship jean muir george brent verree teasdale john halliday charles starrett russell hopton archie mayo,,3.535806655883789,0,3.535806655883789
172029,Dolly Parton's Christmas of Many Colors: Circle of Love (2016),Children Drama,5713426,426670.0,Alyvia Alyn Lind|Dolly Parton|Jennifer Nettles|Ricky Schroder|Gerald McRaney|Kelli Berglund,Stephen Herek,christmas,dolly parton s christmas of many colors circle of love 2016 children drama christmas alyvia alyn lind dolly parton jennifer nettles ricky schroder gerald mcraney kelli berglund stephen herek,,3.535806655883789,0,3.535806655883789
172031,Dr. Monica (1934),Drama,25068,127146.0,Kay Francis|Jean Muir|Warren William|Verree Teasdale|Emma Dunn|Phillip Reed,William Keighley,pre-code pregnancy,dr monica 1934 drama pre code pregnancy kay francis jean muir warren william verree teasdale emma dunn phillip reed william keighley,,3.535806655883789,0,3.535806655883789
172033,Fallen Angel (2003),Drama Romance,357648,55210.0,,,,fallen angel 2003 drama romance   ,,3.535806655883789,0,3.535806655883789
172035,Holiday For Lovers (1959),,52897,130980.0,Clifton Webb|Jane Wyman|Jill St. John|Carol Lynley|Paul Henreid|Gary Crosby,Henry Levin,,holiday for lovers 1959   clifton webb jane wyman jill st john carol lynley paul henreid gary crosby henry levin,,3.535806655883789,0,3.535806655883789
172037,The Lost World (2001),Adventure Fantasy Sci-Fi,302739,3003.0,Bob Hoskins|James Fox|Tom Ward|Matthew Rhys|Elaine Cassidy|Peter Falk,Stuart Orme,based on novel or book dinosaur lost continent sir arthur conan doyle,the lost world 2001 adventure fantasy sci fi based on novel or book dinosaur lost continent sir arthur conan doyle bob hoskins james fox tom ward matthew rhys elaine cassidy peter falk stuart orme,,3.535806655883789,0,3.535806655883789
172039,I'd Rather Be Rich (1964),Comedy,58222,192985.0,,,,i d rather be rich 1964 comedy   ,,3.535806655883789,0,3.535806655883789
172041,Journey Back to Christmas (2016),Drama,6269192,421758.0,Candace Cameron Bure|Oliver Hudson|Tom Skerritt|Brooke Nevin|Meghan Heffern|Gwynyth Walsh,Mel Damski,christmas world war ii christmas songs christmas tree homefront,journey back to christmas 2016 drama christmas world war ii christmas songs christmas tree homefront candace cameron bure oliver hudson tom skerritt brooke nevin meghan heffern gwynyth walsh mel damski,,3.535806655883789,0,3.535806655883789
172043,SuperBobrovs (2016),Comedy,5576334,387938.0,Pavel Derevyanko|Oksana Akinshina|Roman Madyanov|Irina Pegova|Vladimir Tolokonnikov|Daniil Vakhrushev,Dmitriy Dyachenko,acting actors russian scenery script,superbobrovs 2016 comedy acting actors russian scenery script pavel derevyanko oksana akinshina roman madyanov irina pegova vladimir tolokonnikov daniil vakhrushev dmitriy dyachenko,,3.535806655883789,0,3.535806655883789
172045,The Challenge... A Tribute to Modern Art (1974),Documentary,71299,149336.0,,,art documentary,the challenge a tribute to modern art 1974 documentary art documentary  ,,3.535806655883789,0,3.535806655883789
172047,The Harvest of Sorrow (1998),,1079966,144939.0,,,documentary music,the harvest of sorrow 1998  documentary music  ,,3.535806655883789,0,3.535806655883789
172049,Make Way For A Lady (1936),Comedy,27932,117422.0,Herbert Marshall|Anne Shirley|Gertrude Michael|Margot Grahame|Taylor Holmes|Clara Blandick,David Burton,novelist publisher teenager,make way for a lady 1936 comedy novelist publisher teenager herbert marshall anne shirley gertrude michael margot grahame taylor holmes clara blandick david burton,,3.535806655883789,0,3.535806655883789
172051,Moonlight in Vermont (2017),Romance,6587078,446493.0,Lacey Chabert|Carlo Marks|Jesse Moss|Fiona Vroom|Elise Gatien|Jason Cermak,Mel Damski,,moonlight in vermont 2017 romance  lacey chabert carlo marks jesse moss fiona vroom elise gatien jason cermak mel damski,,3.535806655883789,0,3.535806655883789
172053,Rafter Romance (1933),Comedy Romance,24484,126127.0,Ginger Rogers|Norman Foster|George Sidney|Robert Benchley|Laura Hope Crews|Guinn Williams,William A. Seiter,apartment roommate taxi driver telephone marketing tenement,rafter romance 1933 comedy romance apartment roommate taxi driver telephone marketing tenement ginger rogers norman foster george sidney robert benchley laura hope crews guinn williams william a seiter,,3.535806655883789,0,3.535806655883789
172055,Ramona (1936),Drama Romance,28158,132597.0,Loretta Young|Don Ameche|Kent Taylor|Pauline Frederick|Victor Kilian|John Carradine,Henry King,dog fiesta marriage proposal rooster wedding,ramona 1936 drama romance dog fiesta marriage proposal rooster wedding loretta young don ameche kent taylor pauline frederick victor kilian john carradine henry king,,3.535806655883789,0,3.535806655883789
172057,The Seven Year Hitch (2012),Comedy Romance,2343140,173557.0,Natalie Hall|Darin Brooks|Ryan Doom|John Sloan|George Wendt|Frances Fisher,Bradford May,,the seven year hitch 2012 comedy romance  natalie hall darin brooks ryan doom john sloan george wendt frances fisher bradford may,,3.535806655883789,0,3.535806655883789
172059,The Two Worlds of Jennie Logan (1979),Drama Romance,78430,22519.0,Lindsay Wagner|Marc Singer|Alan Feinstein|Linda Gray,Frank De Felitta,romance time travel attic fantasy victorian dress,the two worlds of jennie logan 1979 drama romance romance time travel attic fantasy victorian dress lindsay wagner marc singer alan feinstein linda gray frank de felitta,,3.535806655883789,0,3.535806655883789
172063,Carmencita (1894),Documentary,1,16612.0,Carmencita,William K.L. Dickson |William Heise,dancer silent film,carmencita 1894 documentary dancer silent film carmencita william k l dickson william heise,,3.535806655883789,0,3.535806655883789
172065,Handsome: A Netflix Mystery Movie (2017),Comedy,5809020,402582.0,Jeff Garlin|Natasha Lyonne|Chris Redd|Dana Powell|Eddie Pepitone|Erin Foley,Jeff Garlin,,handsome a netflix mystery movie 2017 comedy  jeff garlin natasha lyonne chris redd dana powell eddie pepitone erin foley jeff garlin,,3.535806655883789,0,3.535806655883789
172067,Batman & Bill (2017),Documentary,6067832,456348.0,Michael Uslan|Roy Thomas|Marc Tyler Nobleman|Thomas Andrae|Benjamin Zaido Cruz|Athena Finger,Don Argott|Sheena M. Joyce,based on comic dc comics,batman bill 2017 documentary based on comic dc comics michael uslan roy thomas marc tyler nobleman thomas andrae benjamin zaido cruz athena finger don argott sheena m joyce,,3.535806655883789,0,3.535806655883789
172069,Conversations with God (2006),Drama,489682,24590.0,Vilma Silva|Henry Czerny|Ingrid Boulting|Jerry McGill,Stephen Deutsch,,conversations with god 2006 drama  vilma silva henry czerny ingrid boulting jerry mcgill stephen deutsch,tt0489682.jpg,3.535806655883789,0,3.535806655883789
172071,Atelier Fontana (2011),Drama,1773188,85463.0,Alessandra Mastronardi|Anna Valle|Federica De Cola,Riccardo Milani,,atelier fontana 2011 drama  alessandra mastronardi anna valle federica de cola riccardo milani,,3.535806655883789,0,3.535806655883789
172073,Stingray (1985),Crime Mystery,90077,413467.0,Nick Mancuso|Susan Blakely|Robyn Douglass|Gregory Sierra|Michael Fairman|Lee Richardson,Richard A. Colla,,stingray 1985 crime mystery  nick mancuso susan blakely robyn douglass gregory sierra michael fairman lee richardson richard a colla,,3.535806655883789,0,3.535806655883789
172075,A Billion Lives (2016),Documentary,5069074,395965.0,Clive Bates|Delon Human|Oliver Kershaw|Jeff Stiers|John Summers|Aaron Biebert,Aaron Biebert,big tobacco addiction ciggarettes conspiracy controversial,a billion lives 2016 documentary big tobacco addiction ciggarettes conspiracy controversial clive bates delon human oliver kershaw jeff stiers john summers aaron biebert aaron biebert,,3.535806655883789,0,3.535806655883789
